content,sentiment
"['selama', 'penggunaan', 'apk', 'ini', 'ada', 'perbaikan', 'data', 'apk', 'dan', 'tidak', 'sesuai', 'dengan', 'data', 'yg', 'ada', 'di', 'apk', 'yg', 'sebelumnya', 'namun', 'dengan', 'bersabar', 'dan', 'kontinu', 'ahirnya', 'bisa', 'digunakan', 'scr', 'normali', 'dan', 'pelayanan', 'sangat', 'ramah', 'makasih', 'myindi']",1
"['penanganan', 'ga', 'bagu', 'biaya', 'tagihan', 'tidak', 'berubah', 'padah', 'sudah', 'mengajukan', 'migrasi', 'perubahan', 'paket', 'haru', 'nya', 'bulan', 'ini', 'sudah', 'terealisasi', 'kan', 'tapi', 'belum', 'payah', 'indihom', 'wajib', 'ganti', 'wifi', 'penanganan', 'indihom', 'sangat', 'buruk']",-1
"['kalo', 'bisa', 'ngasih', 'bintangnya', 'minu', 'saya', 'kasih', 'minu', 'lagi', 'pasang', 'indihom', 'belum', 'dipak', 'udh', 'kendala', 'dijanjikan', 'jam', 'eh', 'pa', 'deadlin', 'masih', 'berkendala', 'dan', 'hanya', 'diminta', 'nunggu', 'bagi', 'yg', 'belum', 'pakai', 'dan', 'mau', 'pasang', 'koneksi', 'internet', 'saya', 'sarankan', 'pakai', 'yg', 'selain', 'plat', 'merah', 'ini']",-1
"['untuk', 'kelancaran', 'internet', 'sudah', 'bagu', 'hanya', 'satu', 'kekurangan', 'yaitu', 'pelayanan', 'disaat', 'internet', 'gangguan', 'atau', 'bermasalah', 'tekhni', 'itu', 'tidak', 'ada', 'konfirmasi']",1
"['salah', 'satu', 'aplikasi', 'terbaik', 'dengan', 'kualita', 'layanan', 'yang', 'bagu', 'mudah', 'digunakan', 'dan', 'respon', 'cepat', 'jika', 'ada', 'kendala', 'dan', 'masalah', 'jaringan', 'pokoknya', 'the', 'best']",1
"['my', 'indihom', 'merupakan', 'salah', 'satu', 'aplikasi', 'yang', 'saya', 'gunakan', 'untuk', 'memantau', 'internet', 'indihom', 'saya', 'setelah', 'beberapa', 'kali', 'updat', 'untuk', 'menghilangkan', 'bug', 'dll', 'my', 'indihom', 'terasa', 'lebih', 'bagu', 'dan', 'memudahkan', 'dalam', 'hal', 'user', 'interfac', 'dan', 'pengalaman', 'pengguna', 'good', 'job', 'my', 'indihom']",1
"['sempat', 'ragu', 'pasang', 'awalni', 'soalni', 'byk', 'yg', 'ngehujat', 'ya', 'aj', 'pasang', 'yg', 'bp', 'taunya', 'kenceng', 'juga', 'kaget', 'jg', 'buat', 'streme', 'netflix', 'dll', 'di', 'android', 'tv', 'lancar', 'bgt', 'drumah', 'dipak', 'devic', 'yg', 'konek', 'jadi', 'ya', 'bisa', 'jadi', 'yg', 'sere', 'ngeluh', 'lemot', 'krna', 'kbanyakan', 'kali', 'ya', 'yg', 'konek', 'jadi', 'disesuaikam', 'aja', 'buat', 'aplikasinya', 'juga', 'ngebantu', 'sekali', 'buat', 'cek', 'sisa', 'kuota', 'fup', 'pemakaian', 'telpon', 'sama', 'tagihan', 'coba', 'menu', 'masih', 'byk', 'bgt', 'ternyata', 'pnawaran', 'lain', 'smoga', 'ada', 'tambahan', 'addon', 'promo', 'pembelian', 'paket', 'data', 'tsel']",1
"['dengan', 'aplikasi', 'ini', 'saya', 'bisa', 'check', 'seluruh', 'pemakaian', 'baik', 'itu', 'pemakaian', 'jaringan', 'internet', 'dan', 'juga', 'pemakaian', 'jaringan', 'telpon', 'selain', 'itu', 'aplikasi', 'ini', 'memudahkan', 'kita', 'ketika', 'mau', 'upgrad', 'ataupun', 'downgrad', 'layanan', 'indihom']",1
"['pemasangan', 'lama', 'banyak', 'troubl', 'dalam', 'pemasangan', 'pemasangan', 'sampai', 'minggu', 'pembayaran', 'awal', 'masih', 'di', 'pisah', 'jadi', 'pembayaran', 'responsif', 'costumerservic', 'lama', 'beda', 'dengan', 'swasta', 'yg', 'sangat', 'cepat']",-1
"['kenapa', 'jaringan', 'nya', 'suka', 'putu', 'sendiri', 'ya', 'dari', 'bulan', 'terakhir', 'saya', 'teru', 'komplain', 'masalah', 'jaringan', 'jika', 'seperti', 'ini', 'saya', 'mend', 'stop', 'pake', 'indihom', 'dan', 'tidak', 'ada', 'denda', 'sisa', 'kontrak', 'saya']",-1
"['aplikasi', 'ringan', 'tidak', 'banyak', 'program', 'di', 'dalam', 'aplikasi', 'lupa', 'pasword', 'gampang', 'dapat', 'lagi', 'krn', 'ada', 'menu', 'face', 'atau', 'finger', 'terima', 'kasih', 'ata', 'perubahannya']",1
"['aplikasi', 'ini', 'sangatt', 'membantu', 'dalam', 'promosi', 'terbaru', 'dan', 'yg', 'terbaru', 'sangat', 'membantu', 'dalam', 'melihat', 'berapa', 'point', 'kita', 'dan', 'apa', 'saja', 'yang', 'bisa', 'kita', 'dapatkan', 'sangat', 'membantu', 'utk', 'memantau', 'jatuh', 'tempo', 'pembayaran', 'mantab', 'pokoknya']",1
"['alhamdulillah', 'sudah', 'tahun', 'lebih', 'berlangganan', 'indihom', 'tapi', 'saya', 'baru', 'instal', 'myindihom', 'tahunan', 'dan', 'ternyata', 'benar', 'sangat', 'membantu', 'sekali', 'banyak', 'layanan', 'yang', 'menjadi', 'solusi', 'saat', 'ada', 'trobel', 'indihom', 'kita', 'semoga', 'semakin', 'suks', 'myindihom']",1
"['aplikasi', 'keren', 'bagu', 'sangat', 'membantu', 'kita', 'mengetahui', 'promo', 'promo', 'dan', 'tagihan', 'indihom', 'kita', 'biar', 'gak', 'telat', 'bayar', 'mantab']",1
"['laporan', 'gangguan', 'upgrad', 'speed', 'bisa', 'dengan', 'mudah', 'semua', 'ada', 'di', 'aplikasi', 'myindihom', 'tidak', 'perlu', 'datang', 'ke', 'plaza', 'atau', 'kantor', 'pelayanan', 'terdekat', 'terima', 'kasih']",1
"['aplikasi', 'dan', 'pelayanan', 'yg', 'sangat', 'luar', 'biasa', 'disisi', 'lain', 'wifi', 'nya', 'yg', 'super', 'keceng', 'dan', 'tidak', 'pernah', 'gangguan', 'sama', 'sekali', 'aplikasi', 'nya', 'juga', 'sangat', 'mudah', 'di', 'pahami', 'dan', 'sangat', 'mudah', 'dijangkau', 'suks', 'teru', 'indihom', 'dan', 'produk', 'nya']",1
"['gua', 'pake', 'paket', 'bp', 'yang', 'make', 'juga', 'cuma', 'beberapa', 'orang', 'diawal', 'pemasangan', 'cuma', 'bp', 'itu', 'lancar', 'banget', 'dan', 'ngebut', 'tapi', 'pa', 'udah', 'naik', 'jadi', 'bp', 'malah', 'jadi', 'lemot', 'parah', 'ada', 'beberapa', 'aplikasi', 'malah', 'samp', 'haru', 'pake', 'paket', 'data', 'sendiri', 'buat', 'ngebuka', 'padah', 'fup', 'masih', 'banyak', 'dan', 'anehnya', 'kalo', 'gua', 'pake', 'wifi', 'di', 'tempat', 'lain', 'bisa', 'payah', 'nih', 'indihom', 'kalo', 'gak', 'di', 'perbaiki', 'layanannya', 'gua', 'mau', 'copot', 'aja', 'deh', 'percuma', 'bayar', 'mahal', 'pelayanannya']",-1
"['aplikasi', 'ini', 'bermanfaat', 'untuk', 'mempermudah', 'dalam', 'pembayaran', 'indihom', 'serta', 'fitur', 'yang', 'mudah', 'untuk', 'mengaks', 'tagihan', 'maupun', 'upgrad', 'kecepatan', 'terimakasih']",1
"['menurutku', 'aplikasi', 'ini', 'sangat', 'membantu', 'sekali', 'dalam', 'memberikan', 'kemudahan', 'bagi', 'pelanggan', 'indihom', 'sehingga', 'pelanggan', 'dapat', 'menggunakan', 'yang', 'terdapat', 'pada', 'aplikasi', 'antara', 'lain', 'melakukan', 'pengecekan', 'ganti', 'paket', 'transaksi', 'pembayaran', 'dan', 'dapat', 'melaporkan', 'indihom', 'yang', 'terpasang', 'pada', 'rumah', 'kita']",1
"['udah', 'di', 'updat', 'kadang', 'masih', 'suka', 'pend', 'ui', 'nya', 'bagu', 'dan', 'agak', 'sulit', 'untuk', 'dipahami', 'promosinya', 'kaya', 'iklan', 'di', 'websit', 'bajakan']",-1
"['prose', 'lebih', 'dipercepat', 'dan', 'jaringan', 'wifi', 'jarak', 'jauh', 'tidak', 'bs', 'digunakan', 'sesuai', 'pemberitahuan', 'wifi', 'tepat', 'akan', 'nyambung', 'meski', 'hp', 'dibawa', 'kemana', 'mana', 'trim']",1
"['untuk', 'pengalaman', 'saat', 'masuk', 'aplikasi', 'sedikit', 'aga', 'berat', 'sere', 'crash', 'aplikasi', 'keluar', 'sendiri', 'mohon', 'untuk', 'pegembangan', 'aplikasinya', 'lebih', 'di', 'tingkatkan', 'lagi', 'supaya', 'user', 'bisa', 'memakai', 'aplikasinya', 'dengan', 'responsif']",1
"['aplikasi', 'yang', 'sangat', 'membantu', 'registrasi', 'mudah', 'tinggal', 'one', 'click', 'semua', 'bere', 'mau', 'updat', 'kec', 'atau', 'tambah', 'add', 'on', 'tinggal', 'buka', 'aplikasi', 'mau', 'cek', 'cek', 'sesuatu', 'tinggal', 'klik', 'aja', 'semoga', 'next', 'telkom', 'provid', 'bisa', 'aplikasi', 'telkomsel', 'telkom', 'sinergi']",1
"['saya', 'baru', 'download', 'apk', 'myindihom', 'aplikasi', 'ini', 'ngebantu', 'banget', 'untuk', 'pembayaran', 'wifi', 'telpon', 'dan', 'internet', 'disana', 'kita', 'langsung', 'bisa', 'cek', 'info', 'tagihan', 'dan', 'banyak', 'penawarannya', 'untuk', 'internet', 'sangat', 'membantu']",1
"['perbaiki', 'lagi', 'aplikasinya', 'uda', 'pakai', 'wifi', 'menu', 'lama', 'keluar', 'loadingya', 'lama']",-1
"['aplikasi', 'yang', 'dibuat', 'untuk', 'semua', 'pelanggan', 'yang', 'sudah', 'berlangganan', 'maupun', 'baru', 'ingin', 'berlangganan', 'indihom', 'aplikasi', 'ini', 'mendukung', 'saya', 'untuk', 'mendapatkan', 'informasi', 'penggunaan', 'internet', 'total', 'tagihan', 'riwayat', 'tagihan', 'promo', 'dan', 'pastinya', 'pusat', 'bantuan', 'yang', 'dapat', 'mengatasi', 'permasalahan', 'saya', 'selama', 'berlangganan', 'setelah', 'diupdat', 'ui', 'menjadi', 'lebih', 'clean', 'ux', 'yang', 'informatif', 'membuat', 'aplikasi', 'ini', 'lebih', 'menyenangkan']",1
"['pengalaman', 'pa', 'pertama', 'kali', 'ada', 'gangguan', 'koneksi', 'lewat', 'aplikasi', 'ini', 'pelayanannya', 'cepat', 'g', 'perlu', 'nunggu', 'hari', 'berikutnya', 'teknisi', 'langsung', 'datang', 'sesuai', 'waktu', 'penjadwalan', 'sy', 'kasih', 'bintang', 'dulu', 'karena', 'hari', 'ini', 'koneksi', 'indihom', 'sy', 'juga', 'lagi', 'trobel', 'and', 'dah', 'saya', 'laporkan', 'dijadwalkan', 'hari', 'ini', 'jam', 'teknisi', 'datang', 'memperbaiki', 'semoga', 'seperti', 'waktu', 'pertama', 'yg', 'g', 'pake', 'lama']",1
"['app', 'myindihom', 'sangat', 'membantu', 'sekali', 'bagi', 'saya', 'sbg', 'pengguna', 'setia', 'layanan', 'internet', 'dari', 'telkom', 'ini', 'semua', 'layanan', 'ada', 'di', 'app', 'ini', 'mulai', 'dari', 'cek', 'tagihan', 'cek', 'kuota', 'internet', 'dan', 'telpon', 'kita', 'juga', 'bisa', 'beli', 'paket', 'add', 'on', 'via', 'app', 'ini', 'dan', 'yg', 'pale', 'utama', 'kita', 'juga', 'bisa', 'laporkan', 'gangguan', 'tekni', 'via', 'menu', 'lapor', 'atau', 'komplain', 'dan', 'seketika', 'itu', 'juga', 'oper', 'mempros', 'laporan', 'kita', 'via', 'aplikasi', 'dan', 'yg', 'serunya', 'ada', 'menu', 'point', 'yg', 'dapat', 'kita', 'tukarkan', 'dg', 'merchan', 'atau', 'undian', 'pada', 'period', 'tertentu', 'appnya', 'top']",1
"['belakangan', 'ini', 'sepertinya', 'setelah', 'updat', 'aplikasi', 'myindihom', 'ke', 'versi', 'terbaru', 'servernya', 'jadi', 'lebih', 'baik', 'sudah', 'tidak', 'sepend', 'sebelumnya', 'jadi', 'lebih', 'mudah', 'untuk', 'pembayaran', 'dan', 'bnyk', 'informasi', 'promo', 'lainnya', 'di', 'aplikasi', 'ini', 'semoga', 'kedepannya', 'aplikasi', 'ini', 'dapat', 'meningkatkan', 'kualita', 'servernya', 'agar', 'lebih', 'cepat', 'dan', 'mudah', 'good', 'job', 'indihom']",1
"['aplikasi', 'nya', 'sangat', 'mudah', 'untuk', 'mengecek', 'harga', 'dan', 'membuat', 'pelaporan', 'gangguan', 'semuanya', 'layanan', 'nya', 'berjalan', 'bagu', 'dan', 'langsung', 'ditanggapi', 'walau', 'tindakan', 'do', 'lapangan', 'nya', 'agak', 'sedikit', 'lama', 'tetapi', 'semua', 'fungsi', 'dalam', 'aplikasi', 'berjalan', 'baik', 'dan', 'bagu', 'terima', 'kasih', 'myindihom']",1
"['sinyal', 'gak', 'stabil', 'komplain', 'sama', 'aja', 'yg', 'lebih', 'ngeselin', 'lagi', 'layanan', 'komplain', 'masih', 'pake', 'callcent', 'biasa', 'yg', 'berbayar', 'jadi', 'setiap', 'komplain', 'kena', 'roam', 'pulsa', 'hadeh', 'koloni', 'banget', 'penyedia', 'layanan', 'internet', 'kok', 'komplain', 'masih', 'pake', 'pulsa', 'biasa', 'harusnya', 'ada', 'wa', 'atau', 'callcent', 'yg', 'pakai', 'kuota', 'gak', 'mencerminkan', 'banget', 'kalo', 'perusahaan', 'teknolog', 'penyedia', 'kuota', 'emang', 'pale', 'bagu', 'pelayanan', 'punya', 'swasta', 'pemerintah', 'dan', 'bumn', 'not', 'rekomend']",-1
"['memudahkan', 'pelanggan', 'untuk', 'melihat', 'paket', 'statu', 'dan', 'kendala', 'apabila', 'jaringan', 'tsb', 'mengalami', 'gangguan', 'dengan', 'aplikasi', 'ini', 'pelanggan', 'dimudahkan', 'untuk', 'upgrad', 'paketnya', 'apabila', 'sudah', 'maksim', 'dalam', 'pengguan', 'serta', 'ada', 'lainnya', 'yang', 'sangat', 'bermanfaat', 'bagi', 'pelanggan', 'terima', 'kasih', 'aplikasi', 'indihom']",1
"['mantap', 'lebih', 'ditingkatkan', 'lagi', 'ya', 'kalo', 'bisa', 'kita', 'bisa', 'paket', 'upgrad', 'atau', 'downgrad', 'hanya', 'dengan', 'klik', 'di', 'aplikasi', 'tanpa', 'haru', 'telpon', 'cs']",1
"['sangat', 'simpl', 'mau', 'bayar', 'tagihan', 'indihom', 'hanya', 'perlu', 'instal', 'aplikasi', 'myindihom', 'bayar', 'pake', 'linkaja', 'atau', 'kartu', 'kredit', 'langsung', 'terbayar', 'dan', 'dapat', 'point', 'pula', 'jadi', 'pointnya', 'bertambah', 'pointnya', 'saya', 'biasanya', 'gunakan', 'ke', 'loung', 'bandara', 'wow', 'sangat', 'simpl', 'dan', 'membantu', 'satu', 'klik', 'semua', 'dapat', 'membantu', 'make', 'easi', 'and', 'get', 'benefit']",1
"['untuk', 'sinyal', 'bagu', 'respon', 'keluhan', 'juga', 'cepat', 'pertahankan', 'adain', 'diskon', 'dong', 'aku', 'mau', 'upgrad', 'speed']",1
"['aplikasinya', 'sangat', 'membantu', 'sekali', 'dan', 'mudah', 'untuk', 'di', 'aks', 'ketika', 'ada', 'problem', 'dengan', 'wifi', 'langsung', 'lewat', 'aplikasi', 'ini', 'bisa', 'di', 'atasi', 'dengan', 'cepat', 'dan', 'responpun', 'cepat']",1
"['kenapa', 'ketika', 'sy', 'mau', 'login', 'tdk', 'bisa', 'selalu', 'mohon', 'maaf', 'kami', 'sedang', 'melakukan', 'peningkatan', 'layanan', 'pdhl', 'sdh', 'ber', 'ulang', 'kali', 'login', 'dgn', 'email', 'pass', 'dan', 'no', 'hp', 'yg', 'benar', 'dan', 'sdh', 'bercoba', 'mohon', 'balasan', 'dan', 'arahannya']",-1
"['berlangganan', 'rumah', 'alhamdulillah', 'semua', 'dpt', 'lagi', 'promo', 'dan', 'amp', 'sekarang', 'blm', 'ada', 'kendala', 'yg', 'berarti', 'semua', 'masih', 'lancar', 'jaya', 'klo', 'bisa', 'ada', 'promo', 'ya', 'tru', 'kecepatan', 'inetnya', 'jangan', 'amp', 'dikurangi', 'ya', 'klo', 'nanti', 'semakin', 'bnyk', 'yg', 'langganan', 'sejauh', 'ini', 'kecepatan', 'inetnya', 'masih', 'sesuai', 'dengan', 'apa', 'yg', 'dibe', 'saat', 'langganan', 'bisa', 'di', 'cek', 'di', 'speedteat', 'ya', 'guy', 'biar', 'gak', 'dibohongin', 'myindihom']",1
"['selama', 'menggunakan', 'my', 'indihom', 'ini', 'saya', 'merasa', 'sangat', 'pua', 'karna', 'jaringannya', 'yg', 'bagu', 'belum', 'lagi', 'banyak', 'ya', 'juga', 'tetap', 'menjadi', 'kepercayaan', 'setiap', 'org', 'untuk', 'selalu', 'menggunakan', 'indihom', 'makasih', 'my', 'indihom']",1
"['saya', 'salah', 'satu', 'pelanggan', 'indihom', 'yg', 'sangat', 'mengapresiasi', 'dg', 'adanya', 'aplikasi', 'myindihom', 'selain', 'sangat', 'membantu', 'dlm', 'hal', 'urusan', 'wifi', 'cek', 'tagihan', 'sekaligu', 'utk', 'pembayaran', 'sangat', 'dipermudah', 'jg', 'menarik', 'lain', 'nya', 'tingkatkan', 'pertahankan', 'dlm', 'melayani', 'pelanggan', 'smp', 'kpn', 'pun', 'apalgi', 'dg', 'baru', 'terima', 'kasih', 'utk', 'telkom', 'jg', 'kpd', 'pembuat', 'aplikasi', 'myindihom', 'be', 'number', 'one', 'and', 'more', 'higher', 'for', 'all']",1
"['pengalaman', 'yg', 'luar', 'biasa', 'menggunakan', 'myindihom', 'kali', 'pemasangan', 'indihom', 'utk', 'pemasangan', 'yg', 'ke', 'iseng', 'nyobain', 'pakai', 'aplikasi', 'tanpa', 'datang', 'ke', 'plaza', 'telkom', 'baru', 'pagi', 'isi', 'data', 'dll', 'pada', 'aplikasi', 'myindihom', 'utk', 'rencana', 'pemasangan', 'besoknya', 'gak', 'sampai', 'jam', 'langsung', 'dapat', 'wa', 'dari', 'petuga', 'indihom', 'dan', 'akan', 'langsung', 'ke', 'rumah', 'utk', 'pemasangan', 'dan', 'benar', 'saja', 'petuga', 'datang', 'gak', 'sampai', 'jam', 'instalasi', 'sudah', 'selesai', 'dan', 'tinggal', 'nunggu', 'aktivasi', 'internet', 'nya', 'aja', 'thank', 'indihom']",1
"['sejak', 'awal', 'download', 'aplikasi', 'myindihom', 'ini', 'sudah', 'sangat', 'terbantu', 'sekali', 'karena', 'dalam', 'aplikasinya', 'ada', 'info', 'yang', 'memang', 'kita', 'butuhkan', 'seperti', 'total', 'tagihan', 'pembayaran', 'internet', 'kita', 'bulan', 'ini', 'jumlah', 'pemakaian', 'data', 'poin', 'bahkan', 'banyak', 'banget', 'yang', 'menggiurkan', 'saran', 'saya', 'tolong', 'dikembalikan', 'lagi', 'tampilan', 'seperti', 'dulu', 'yang', 'ngasih', 'tau', 'ke', 'kita', 'siapa', 'aja', 'si', 'yang', 'lagi', 'make', 'internet', 'kita', 'biar', 'kita', 'bisa', 'mengetahui', 'siapa', 'saja', 'pemakai', 'internetnya', 'terima', 'kasih', 'myindihom', 'suks']",1
"['aplikasi', 'sangat', 'mantap', 'untuk', 'layanan', 'permasalahan', 'laporan', 'juga', 'sangat', 'cepat', 'di', 'tanggapi', 'semoga', 'indihom', 'tetap', 'jaya', 'dan', 'tetap', 'menjadi', 'pengguna', 'priorita', 'untuk', 'bangsa', 'indonesia']",1
"['my', 'indihom', 'sangat', 'memudahkan', 'pengguna', 'untuk', 'melihat', 'promo', 'yg', 'diberikan', 'kepada', 'penggunanya', 'mulai', 'dari', 'promo', 'layanan', 'sampai', 'dengan', 'hadiah', 'yg', 'bisa', 'ditukarkan', 'sangat', 'mudah', 'juga', 'bagi', 'pengguna', 'untuk', 'menambah', 'layanan', 'yang', 'diinginkan', 'seperti', 'upgrad', 'speed', 'internet']",1
"['pua', 'sekali', 'dengan', 'layanan', 'indihom', 'udah', 'lebih', 'dari', 'setahun', 'berlangganan', 'blm', 'pernah', 'ada', 'kendala', 'sma', 'sekali', 'pertahankan', 'kualita', 'pelayananx', 'suks', 'selalu', 'indihom']",1
"['wahhh', 'bermanfaat', 'sekali', 'dengan', 'aplikasi', 'myindihom', 'ini', 'memudahkan', 'untuk', 'melihat', 'dan', 'membayar', 'total', 'tagihan', 'dan', 'gak', 'kalah', 'pentingnya', 'juga', 'bisa', 'mengadu', 'keluhan', 'gangguan', 'wifi', 'pada', 'aplikasi', 'maju', 'teru', 'my', 'indihom', 'semoga', 'aplikasi', 'ini', 'ttp', 'berjalan', 'dengan', 'lanacar']",1
"['terima', 'kasih', 'indihom', 'ata', 'loyalti', 'bonu', 'speednya', 'sangat', 'membantu', 'n', 'kedepannya', 'semakin', 'lancar', 'dan', 'makin', 'banyak', 'bonu', 'yang', 'diberikan', 'kepada', 'pelanggan', 'setia', 'indihom']",1
"['senang', 'banget', 'pakai', 'indihom', 'semua', 'lancar', 'aman', 'no', 'lelet', 'lelet', 'dah', 'pokok', 'nya', 'pelayanan', 'nya', 'juga', 'ramah', 'kalo', 'ada', 'gangguan', 'teknisi', 'nya', 'juga', 'cepat', 'banget', 'respon', 'nya', 'mantap', 'deh']",1
"['aplikasi', 'myindihom', 'cukup', 'membantu', 'biasanya', 'hanya', 'untuk', 'cek', 'poin', 'dan', 'apa', 'yang', 'bisa', 'ditukar', 'dan', 'cari', 'cari', 'promo', 'tampilan', 'nya', 'cukup', 'baik', 'dan', 'mudah', 'digunakan', 'hanya', 'saja', 'performa', 'nya', 'masih', 'naik', 'turun', 'kadang', 'lambat', 'dan', 'kadang', 'normal', 'perlu', 'perbaikan', 'untuk', 'performa', 'ini', 'karena', 'terkadang', 'cukup', 'mengganggu', 'walaupun', 'dari', 'waktu', 'ke', 'waktu', 'sudah', 'lumayan']",1
"['alhamdulillah', 'udah', 'tahunan', 'pakai', 'indihom', 'mempermudah', 'kegiatan', 'dari', 'sosm', 'pembelajaran', 'virtual', 'dan', 'brows', 'internet', 'lainnya', 'tidak', 'pernah', 'terkendala', 'dan', 'menghambat', 'aks', 'internetnya', 'selalu', 'lancar', 'dan', 'kuat', 'jaringan', 'indihomenya', 'dan', 'dengan', 'adanya', 'app', 'indihom', 'semakin', 'mempermudah', 'pengguna', 'indihom', 'untuk', 'melihat', 'tagihan', 'atau', 'menambah', 'layanan', 'terima', 'kasih', 'indihom', 'semoga', 'kedepannya', 'semakin', 'baik', 'lagi', 'suks', 'selalu', 'untuk', 'indihkm']",1
"['ada', 'nyeselnya', 'juga', 'bulan', 'kemarin', 'terima', 'tawaran', 'upgrad', 'ke', 'bp', 'setelah', 'upgrad', 'pajak', 'juga', 'naik', 'bukan', 'masalah', 'kualita', 'nya', 'hanya', 'kebijakan', 'pemerintah', 'semakin', 'kesini', 'semakin', 'mencekik']",-1
"['setelah', 'di', 'updat', 'versi', 'terbaru', 'maret', 'ternyata', 'masih', 'sama', 'dengan', 'versi', 'sebelumnya', 'tampilan', 'app', 'terlalu', 'norak', 'load', 'sere', 'ngelag', 'walau', 'koneksi', 'didepan', 'modem', 'sekalipun']",-1
"['memudahkan', 'pelanggan', 'yang', 'baru', 'tergabung', 'karena', 'tidak', 'haru', 'datang', 'ke', 'kantor', 'di', 'dalamnya', 'sudah', 'terdapat', 'banyak', 'pilihan', 'paket', 'yang', 'murah', 'dan', 'dapat', 'dipahami', 'selain', 'itu', 'bisa', 'juga', 'dipakai', 'jika', 'ingin', 'merubah', 'paket', 'upgrad', 'renew', 'speed', 'tanpa', 'pikir', 'kapan', 'ada', 'waktu', 'luang', 'nah', 'jika', 'ingin', 'melihat', 'tagihan', 'yang', 'ada', 'dan', 'jika', 'ingin', 'melihat', 'pembayaran', 'sudah', 'terkonfirmasi', 'atau', 'belum', 'mengontrol', 'penggunaan', 'kuota', 'serta', 'melihat', 'berapa', 'user', 'yang', 'terhubung', 'juga', 'terdapat', 'dalam', 'aplikasi', 'ini', 'pokoknya', 'sangat', 'bermanfaat']",1
"['untuk', 'indihom', 'sudah', 'bagu', 'cm', 'terkadang', 'beberapa', 'bulan', 'kemaren', 'sempet', 'lemot', 'internetnya', 'tapi', 'keselurahan', 'sudah', 'ok', 'ditunggu', 'promo', 'promonya', 'untuk', 'indihom', 'terima', 'kasih']",1
"['lama', 'saya', 'pakai', 'provid', 'lain', 'banyak', 'gangguan', 'saya', 'sudah', 'pakai', 'selama', 'minggu', 'lancar', 'dan', 'cepat', 'internet', 'nya', 'pelayanan', 'gangguan', 'di', 'respon', 'cepat', 'dan', 'terstruktur', 'dengan', 'baik', 'ngak', 'sulit', 'menghubungi', 'custom', 'servic', 'nya', 'pokoknya', 'pertahankan', 'qualita', 'nya']",1
"['sangat', 'membantu', 'untuk', 'pembayaran', 'tagihan', 'tiap', 'bulannya', 'untuk', 'tambah', 'program', 'add', 'on', 'de', 'el', 'el', 'intinya', 'apk', 'ini', 'sangat', 'membantu', 'bermanfaat', 'buat', 'pengguna', 'indihom', 'tk', 'suks', 'slalu']",1
"['sangat', 'membantu', 'tapi', 'masi', 'banyak', 'tombol', 'yang', 'tidak', 'berfungsi', 'dan', 'bagusnya', 'lagi', 'di', 'tambahkan', 'menu', 'live', 'chat', 'sport', 'dari', 'indihom', 'terimakasi']",1
"['aplikasi', 'ini', 'sangat', 'membantu', 'dalam', 'pemberian', 'info', 'pembelian', 'paket', 'yang', 'di', 'sediakan', 'mau', 'nambah', 'kecepatan', 'cek', 'pemakaian', 'ataupun', 'cek', 'pembayaran', 'jadi', 'gak', 'usah', 'repot', 'repot', 'lagi', 'datang', 'kekantor', 'pokok', 'nya', 'aplikasi', 'ini', 'sangat', 'membantu', 'sekali']",1
"['terbantu', 'dan', 'memudahkan', 'dengan', 'adanya', 'aplikasi', 'my', 'indihom', 'jika', 'ada', 'kendala', 'internet', 'troubl', 'sangat', 'memudahkan', 'untuk', 'melaporkan', 'sayangnya', 'aplikasi', 'ini', 'loadingnya', 'lumayan', 'lama']",1
"['pengalaman', 'download', 'aplikasi', 'baru', 'tampilan', 'lebih', 'bagu', 'dan', 'cek', 'pemakaian', 'kuota', 'maupun', 'bayar', 'bisa', 'langsung', 'lewat', 'aplikasi', 'resminya', 'saya', 'pengguna', 'indihom', 'sejak', 'hampir', 'tahunan', 'di', 'aplikasi', 'ini', 'sekrang', 'banyak', 'fitur', 'terbaru', 'maupun', 'promo', 'semoga', 'slalu', 'lancar', 'bisa', 'berlangganan']",1
"['aplikasi', 'yg', 'sangat', 'bermanfaat', 'baik', 'utk', 'kontrol', 'tagihan', 'maupun', 'layanan', 'lainnya', 'pemakaian', 'mudah', 'dan', 'prakti', 'tk']",1
"['kecepatan', 'jaringan', 'yg', 'cukup', 'bagu', 'meskipun', 'bbrp', 'kali', 'terjadi', 'gangguan', 'tapi', 'tidak', 'mengganggu', 'aktivita']",1
"['aplikasi', 'keren', 'mantab', 'multiguna', 'kemudahan', 'layanan', 'promo', 'dan', 'bonu', 'yg', 'semua', 'jd', 'mudah', 'bersama', 'indiehom']",1
"['kenapa', 'jadi', 'sere', 'gangguan', 'susah', 'masuk', 'aplikasi', 'nya', 'hanya', 'stak', 'di', 'load', 'sinyal', 'wifi', 'juga', 'gangguan', 'teru', 'padah', 'statu', 'sinyal', 'bagu']",-1
